Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,Id,Reputation,CreationDate,DisplayName,LastAccessDate,WebsiteUrl,Location,AboutMe,Views,UpVotes,DownVotes,ProfileImageUrl,EmailHash,Age,AccountId
"6829","1","","","2016-01-09 19:18:04","","2","31","<p>I am looking for a list of the sustainability contacts at universities, colleges and private schools in New York state.</p>
","9795","","2976","","2016-01-09 20:41:05","2016-01-09 20:41:05","Sustainability Contacts for Educational Facilities","<data-request><data.gov><education>","0","3","","","","9795","11","2016-01-09 19:18:04","Linda","2016-01-10 19:41:50","","","","0","0","0","","","","7604356"
"9459","1","","","2016-08-16 19:53:32","","1","34","<p>I'm attempting to gather and identify limits of Crown Land in the province of Quebec, Canada. </p>

<p>I'm coming at this from a GIS background and am trying to create a database that resembles the information available on this portal: <a href=""http://www.giscoeapp.lrc.gov.on.ca/CLUPA/Index.html?site=CLUPA&amp;viewer=CLUPA&amp;locale=en-US"" rel=""nofollow"">Crown Land Use Policy Atlas Ontario</a>. Crown land is generally federal land that isn't zoned as urban/developed, agricultural, privately owned, or an environmental protected area.</p>

<p>Since a portal like this doesn't exist for Quebec, I figured that this could be teased out using the following open licensed information and data:</p>

<ul>
<li><a href=""http://www12.statcan.gc.ca/census-recensement/2011/geo/bound-limit/bound-limit-2011-eng.cfm"" rel=""nofollow"">Census Boundaries for Land, Water, and other limits (StatsCan)</a></li>
<li><a href=""http://mern.gouv.qc.ca/territoire/portrait/portrait-donnees-mille.jsp"" rel=""nofollow"">Administrative Regions of Quebec (MERN)</a></li>
<li><a href=""https://en.wikipedia.org/wiki/List_of_unorganized_territories_in_Quebec"" rel=""nofollow"">Unorganized Regions of Quebec (Wikipedia)</a></li>
<li><a href=""http://open.canada.ca/data/en/dataset/6c51dc92-1f37-5895-9c81-837d8e8f484e"" rel=""nofollow"">Protected Areas Boundaries for Quebec (NRCan)</a></li>
</ul>

<p>I would like to know if there exists either an open licensed shape of crown lands available for Quebec or, alternatively, an open licensed boundary of Resource Extraction Areas (French: <code>Zone d'exploitation contrôlée</code>, or <code>ZECs</code>, <a href=""https://en.wikipedia.org/wiki/Zone_d&#39;exploitation_contr%C3%B4l%C3%A9e"" rel=""nofollow"">Wikipedia</a>), as that is the final piece of information I need to ascertain what is technically ""Crown Land"" from the information I've gathered.</p>

<p>Any advice on the Crown Land identification approach is also appreciated. Thanks.</p>
","9956","","","","","2016-08-16 19:53:32","Quebec Provincial Crown Lands","<data-request><geospatial><government><maps><canada>","0","0","","","","9956","420","2016-01-22 22:14:45","Trevor J. Smith","2017-01-23 03:12:10","","Montreal, Canada","<p>Quantitative GIS-focused researcher and master's candidate in climate studies. Outspoken advocate for the adoption of Open Source operating systems and FOSS GIS (QGIS, SAGA, gvSIG, etc.). Interested in web-GIS software and platforms to support community-based geospatial data literacy.</p>
","2","147","1","https://www.gravatar.com/avatar/89ec20a621325177c6bb29dc0882531f?s=128&d=identicon&r=PG&f=1","","30","7645188"
"6968","1","","","2016-01-31 03:45:22","","5","37","<p>Looking for a list of all city, state, and federal related prisons &amp; jails in the united states.  </p>

<p>Looking for the list to include the name of facility, type, and address.  </p>

<p>Can anyone point me in the right direction?</p>
","10052","","1511","","2016-01-31 10:21:52","2016-02-01 22:53:38","Federal, state, and county prisons & jails","<data-request><usa><geospatial><government><geocoding>","1","0","","","","10052","26","2016-01-31 03:31:55","Bene71","2016-09-24 19:34:37","","","","0","0","0","https://www.gravatar.com/avatar/b1569690d496ae6754dc5a45a65369ba?s=128&d=identicon&r=PG&f=1","","","7744557"
"7302","1","","","2016-03-13 02:51:45","","1","34","<p>I found <a href=""https://www.cms.gov/Research-Statistics-Data-and-Systems/Statistics-Trends-and-Reports/MedicareEnrpts/index.html?redirect=/medicareEnrpts/"" rel=""nofollow"">CMS Medicare Enrollment Reports</a> broken down by different parts, regions... I'm wondering if there are more detailed open data sources from which these reports are generated?</p>

<p>For instance, I understand that about <a href=""http://www.medpac.gov/documents/reports/chapter-2-the-next-generation-of-medicare-beneficiaries-(june-2015-report).pdf"" rel=""nofollow"">10,000 baby-boomers per day</a> are aging into Medicare. I'd like to know how many folks are first-time enrollees versus those who needed to go back and re-enroll (because of life qualifying events and such).</p>
","10060","","10060","","2016-03-13 06:27:26","2016-03-13 06:27:26","Detailed data about Medicare Enrollment?","<data.gov>","0","0","","","","10060","6","2016-02-01 01:20:29","theship","2017-04-15 23:17:38","http://juleeburdekin.com","San Francisco, CA","<p>BY DAY: Content &amp; frontend developer</p>

<p>BY NIGHT: Social Entrepreneur</p>

<p>FOR FUN: Chi-mixes</p>
","0","0","0","https://i.stack.imgur.com/mLJus.jpg?s=128&g=1","","","5305208"
"6976","1","","","2016-02-01 19:16:12","","3","73","<p>I am currently deciding whether to use the USDA's <a href=""http://ndb.nal.usda.gov/ndb/api/doc"" rel=""nofollow"">Nutritional Database</a> as the backend provider of nutritional information for my app. The other option I am considering is the <a href=""https://platform.fatsecret.com/api/Default.aspx?screen=prem"" rel=""nofollow"">FatSecret platform</a>. My concern about the USDA API is there are no guarantees as it's not a business. Has anyone built real-time analytics/apps with the USDA API and can you tell me whether you've had good performance? Have there ever been gaps in service/etc?</p>
","10070","","","","","2016-02-12 18:34:07","How data data.gov tend to perform?","<data.gov>","1","1","","","","10070","131","2016-02-01 19:12:29","helloB","2016-02-12 14:54:36","","","","0","0","0","https://www.gravatar.com/avatar/3e3ef09fd46fd8c29fd94e661e2f4327?s=128&d=identicon&r=PG&f=1","","","6447929"
"6977","1","","","2016-02-02 01:07:14","","3","98","<p>How can I find a list of Canadian private companies that use Canadian government open data?</p>
","10074","","90","","2016-08-30 17:33:46","2016-08-30 17:33:46","Find a List of Private Companies That Use Canadian Government Open Data?","<data-request><government><uses-of-open-data><companies>","1","0","","","","10074","16","2016-02-02 01:07:14","Florence","2016-02-02 01:42:26","","","","0","0","0","","","","7756120"
"7033","1","","","2016-02-09 01:05:14","","2","10","<p>How/where do I access estimates of funding for Various Research, Condition, and Disease Categories (RCDC) for the fiscal years prior to 2011?</p>

<p>Thanks!
Adam</p>
","10160","","1652","","2016-02-09 02:43:30","2016-02-09 02:43:30","RCDC for the fiscal years prior to 2011","<data.gov><healthcare>","0","0","","","","10160","11","2016-02-09 01:05:14","AdamJ","2016-02-14 21:23:08","","","","1","0","0","","","","7801885"
"7061","1","","","2016-02-11 06:10:46","","3","33","<p>Is there a government database of class action lawsuit settlements with open claims?</p>

<p>If not, where do sites like Top class actions get their info?</p>
","10196","","","","","2016-02-11 06:10:46","Class Action Lawsuit data","<data-request><government>","0","1","1","","","10196","16","2016-02-11 06:10:46","Edgar","2016-02-11 20:09:27","","","","0","0","0","","","","7818034"
"7099","1","","","2016-02-15 21:32:36","","2","133","<p>I'm looking for a dataset of pharmacy Locations in Chicago area. The city of Chicago said they do not have this dataset, I'm wondering where I can find it.</p>
","10240","","","","","2016-03-01 01:37:12","Looking for dataset of pharmacy Locations in Chicago area","<data-request><geospatial><data.gov><healthcare><uses-of-open-data>","2","1","","","","10240","11","2016-02-15 21:32:36","Jin","2016-02-16 17:37:08","","","","1","0","0","","","","7847511"
"7141","1","","","2016-02-22 19:03:21","","1","10","<p>The strucht on the FCC's GIS tower information seems way off? Most of the cell towers are only 50-60' when they are clearly over 100' when you inspect them. </p>

<p>What is the StucHt information based on? Do I need to base it on some calculation like add 100' or something?</p>
","10329","","","","","2016-02-22 19:03:21","FCC ASR - Strucht Incorrect?","<geospatial><data.gov><fcc>","0","1","","","","10329","6","2016-02-22 19:03:21","Brandon Wills","2016-02-22 19:03:21","","","","0","0","0","https://www.gravatar.com/avatar/2c5dc73cc6f3ef7565461ba4bd556afc?s=128&d=identicon&r=PG&f=1","","","7896168"
"7159","1","","","2016-02-25 04:32:42","","3","101","<p>Is there an API to get the email addresses or other contact info of US senators and representatives by postal code? Or, is there some way of getting the email addresses of all US senators and representatives linked to postal codes (perhaps in JSON of CSV format)?</p>

<p>Also, which states' representatives have publicly disclosed email addresses? Are there any APIs for those as well?</p>
","10351","","","","","2016-02-25 07:54:03","US Senate/Congress Contact Info API","<usa><government><api>","1","0","","","","10351","16","2016-02-25 04:31:28","laef","2016-02-25 20:58:14","","","","1","0","0","https://i.stack.imgur.com/1mzJz.png","","","7846601"
"9275","1","9282","","2016-07-20 16:55:13","","3","48","<p>Is open data a government initiative or are there non-government sites such as <a href=""https://en.wikipedia.org/wiki/Project_Gutenberg"" rel=""nofollow"">Project Gutenberg</a> that are part of open data? How does a ""featured site"" work? Is it somehow linked to data.gov, or does it operate independently?</p>
","10407","","10407","","2016-07-20 17:27:47","2016-07-20 20:26:58","What is a ""featured site"" in the context of open data?","<data.gov>","1","0","","","","10407","345","2016-02-29 23:09:16","Tom Au","2017-04-18 22:36:21","","New York, New York","<p>I play a number of board and card games with varying degrees of skill, but using ""algorithms"" to avoid the most obvious mistakes. Depending on the game, if you can beat me, you are probably not a beginner, and perhaps a pretty good player.</p>
","2","22","0","https://www.gravatar.com/avatar/f90a94af5d2c2a3b7779acda9055f2e2?s=128&d=identicon&r=PG","","60","512193"
"9385","1","","","2016-08-06 20:08:51","","3","56","<p>Let's talk about government data, e.g. data.gov, first. Putting aside ""outliers,"" are most government data sets guided by e.g. ""mandates"" by the government? If not, how does the fact that say weather, vs. health data are put out by different departments affect difference in quality? Is British or German data quality likely to be either much better or worse than U.S. data?</p>

<p>As between open data from government versus private sources, does the quality of private sector data ""converge"" to best practices set either by the government or private parties? Or is it ""all over the map?""</p>

<p>Data quality can be defined in many ways, but one that I am particularly interested in is metadata standards between various types of databases.</p>
","10407","","10407","","2016-08-07 01:03:37","2016-08-07 01:03:37","How does open data differ in quality depending on the source?","<data.gov><best-practice><metadata>","0","2","","","","10407","345","2016-02-29 23:09:16","Tom Au","2017-04-18 22:36:21","","New York, New York","<p>I play a number of board and card games with varying degrees of skill, but using ""algorithms"" to avoid the most obvious mistakes. Depending on the game, if you can beat me, you are probably not a beginner, and perhaps a pretty good player.</p>
","2","22","0","https://www.gravatar.com/avatar/f90a94af5d2c2a3b7779acda9055f2e2?s=128&d=identicon&r=PG","","60","512193"
"9428","1","9429","","2016-08-11 19:29:20","","3","92","<p>One way is in response to what I call ""demand,"" or ""traffic."" That is, people ask more questions about the weather than about education, so ""weather"" gets a higher priority in data gathering.</p>

<p>Another way is what I call ""mandate"" (by department). That is, the health department is tasked with gathering data about various diseases, the education department will have a comprehensive database about all educational institutions, and each department will gather all relevant data that falls under its mandate, etc. That is what I call a ""Dewey decimal"" approach to data gathering, where pieces of data are gathered according to ""maps,"" each piece of data is considered to have comparable importance to others, and the various departments all have similar budgets.</p>

<p>Which of these models more accurately describes the data prioritization process? Or could it be a ""blend"" of the two, or even a ""third"" process that I haven't covered.</p>
","10407","","","","","2016-08-15 21:57:08","How does the U.S. government prioritize open data gathering?","<data.gov>","2","0","1","","","10407","345","2016-02-29 23:09:16","Tom Au","2017-04-18 22:36:21","","New York, New York","<p>I play a number of board and card games with varying degrees of skill, but using ""algorithms"" to avoid the most obvious mistakes. Depending on the game, if you can beat me, you are probably not a beginner, and perhaps a pretty good player.</p>
","2","22","0","https://www.gravatar.com/avatar/f90a94af5d2c2a3b7779acda9055f2e2?s=128&d=identicon&r=PG","","60","512193"
"9599","1","9621","","2016-09-07 17:05:02","","3","38","<p>Is it something like the <a href=""https://en.wikipedia.org/wiki/List_of_Dewey_Decimal_classes"" rel=""nofollow"">Dewey Decimal System</a> for libraries?</p>

<p>My understanding is that NAICS, like Dewey, has first digits for broad categories, then second digits for subcategories, third digits for narrower categories, etc.</p>

<p>Dewey has six or more digits, but only the first three are whole numbers. (There is a decimal point after the first three). NAICs seems to have five or six digits, all whole numbers.</p>

<p>How do I tell where the NAICS numbers start and stop. And if I see a NAICs number like ""511,"" does it mean something like 511xxx, or more like 000511?</p>
","10407","","","","","2016-09-10 04:21:33","How does the NAICS system worK?","<government>","2","0","2","","","10407","345","2016-02-29 23:09:16","Tom Au","2017-04-18 22:36:21","","New York, New York","<p>I play a number of board and card games with varying degrees of skill, but using ""algorithms"" to avoid the most obvious mistakes. Depending on the game, if you can beat me, you are probably not a beginner, and perhaps a pretty good player.</p>
","2","22","0","https://www.gravatar.com/avatar/f90a94af5d2c2a3b7779acda9055f2e2?s=128&d=identicon&r=PG","","60","512193"
"7210","1","","","2016-03-02 12:43:32","","1","38","<p>I would like to know if anyone knows a good open source where I can get Lake bathymetry raster. I need to extract depth values from it.</p>
","10434","","2976","","2016-03-02 13:49:56","2016-03-02 13:49:56","Lake Bathymetry Open Data","<data-request><data.gov><environment>","0","2","","","","10434","6","2016-03-02 12:37:15","MANUELA SABATINO","2016-12-13 18:47:57","","","","0","0","0","https://lh6.googleusercontent.com/-MksJiJbCB_U/AAAAAAAAAAI/AAAAAAAAAcc/X2KZZOaWSHw/photo.jpg","","","6779148"
"7251","1","","","2016-03-07 17:37:36","","1","30","<p>What would be the best source for data set of property tax assessment for all counties other than going to individual counties and requesting them?</p>

<p>Thanks!</p>
","10494","","10235","","2016-03-08 06:44:40","2016-03-08 06:44:40","Property tax assessment","<data.gov><uk>","0","1","","","","10494","16","2016-03-07 17:37:36","Mana Khan","2016-03-08 18:12:29","","","","0","0","0","","","","7993194"
"7375","1","","","2016-03-21 20:42:16","","3","110","<p>Currently, I download any parcel data that I need from the specific county appraisal district for the area that I am working on, or the regional council of governments. The issue is that we spend a ton of time formatting the data we receive from them because it all comes in different formats. </p>

<p>So, I wanted to ask, where do you get your parcel data? I am interested in keeping fields like Ownership, Appraised/Land Values, Land Use, etc. How accurate is this data, and is it affordable?</p>
","10668","","10668","","2016-03-23 13:03:27","2016-03-23 14:10:52","Texas Parcel Data","<data-request><geospatial><government>","2","2","1","","","10668","116","2016-03-21 20:22:12","forrestchev","2016-05-19 16:08:18","","Texas, United States","<p>GIS Technician &amp; Consulting. Wanna-be Texan. Picking up Python as I chug along! </p>

<p>John 3:30</p>
","1","2","0","https://www.gravatar.com/avatar/eb38bc6a79f8baf0bad5498c18d893d5?s=128&d=identicon&r=PG&f=1","","","7896909"
"7555","1","7691","","2016-04-18 10:37:55","","2","76","<p>I`m working on Communication System Modeling. In order to be more accurate, I want to know urban buildings height or distribution.</p>

<p>Anyone knows where I could find them?</p>
","11057","","","","","2016-05-01 14:09:09","buildings height data","<data-request><data.gov>","1","1","","","","11057","13","2016-04-18 10:31:20","michael","2017-04-12 06:45:06","","","","0","0","0","https://www.gravatar.com/avatar/588d3dec671c8570996a85890f8f8bc6?s=128&d=identicon&r=PG&f=1","","","8271792"
"7576","1","","","2016-04-20 10:27:51","","1","18","<p>I am not able to find the some data sets on the new GIOVANNI portal.
Sample file names of the data I had downloaded a year ago from the portal are given below. I am not able to find same file names or file names which match description. </p>

<p>TRMM_3B43_ACC.007_20141101_000000.G3.txt
GLDAS_NOAH10_M.001.soilm4.201404.G3.input.txt
GLDAS_NOAH10_M.001.swe.200205.G3.input.txt</p>
","11089","","90","","2016-04-20 12:20:26","2016-04-20 12:20:26","data.gov GIOVANNI Portal Data Missing","<data.gov>","0","1","","","","11089","6","2016-04-20 10:27:51","Harika","2016-04-20 10:27:51","","","","0","0","0","","","","8286738"
"7635","1","","","2016-04-25 13:00:00","","1","339","<p>In the UK we have open data which gives up to date information on house transactions. This includes the address of the home and the price it sold for. It includes detailed data on the type of property. It does not include names of those involved etc.</p>

<p>Is there any similar data open or otherwise for the US?</p>
","11168","","","","","2016-07-21 02:30:22","US House Sale Data","<data-request><data.gov><education>","4","0","","","","11168","6","2016-04-25 12:57:58","user3818253","2016-07-21 20:24:07","","","","0","0","0","https://graph.facebook.com/100002844977477/picture?type=large","","","4720083"
"7759","1","","","2016-05-12 11:39:41","","1","48","<p>I am trying to find the drug registration info. Is there any FDA API available to gather drug register data set.</p>

<p>Please suggest.</p>
","11309","","","","","2016-05-12 16:02:52","Getting drug register information through API","<data.gov><openfda><api><json><xml>","1","0","1","","","11309","6","2016-05-11 10:24:47","sam","2017-04-08 02:33:20","","","","0","0","0","https://www.gravatar.com/avatar/acbe0f18360558200993675095c58f76?s=128&d=identicon&r=PG&f=1","","","5017311"
"7765","1","","","2016-05-13 06:19:28","","2","127","<p>I am currently working on a project where I am responsible for calculating the mean temperature and precipitation data across the USA.</p>

<p>My calculations are made for metro census data and county census data and it would be greate for me to add some information about population in those areas. The problem is that I can't find any data for metro areas that are older than 1970 and I need to have a data from 1950.</p>

<p>I am wondering if there is some dataset with demographic data on metro or county level that will have an information about population starting from 1950 or even older?</p>
","11336","","90","","2016-05-13 18:28:49","2016-05-15 14:35:56","USA census historical demographic data","<data.gov><us-census><census><demographics>","2","1","","","","11336","11","2016-05-13 06:19:28","Dominik","2016-05-13 06:19:28","","","","0","0","0","","","","8434314"
"7776","1","","","2016-05-13 19:06:14","","3","37","<p>I am looking for the data/statistics for the disabled veteran population in California that are currently living in adult residential care homes. </p>
","11344","","10235","","2016-05-14 12:31:47","2016-05-18 17:44:32","Statistics for Disabled Veterans in Residential Homes","<usa><data.gov><housing>","0","2","","","","11344","16","2016-05-13 18:37:32","Oma2knk","2016-05-13 21:05:44","","","","0","0","0","https://www.gravatar.com/avatar/50f7e9c08ac92ec6bd30616139e41d12?s=128&d=identicon&r=PG&f=1","","","8438572"
"8949","1","","","2016-06-06 10:34:22","","4","111","<p>I'd like to make a healthcare website that would help customers find their healthcare plans easily. </p>

<p>How can I check if the user is eligible for medicaid, or CHIP or medicare? I know how to get the FPL, but I'm still confused. </p>
","11395","","10235","","2016-06-06 11:12:35","2016-06-06 11:12:35","is there an open API for healthcare's medicaid / CHIP eligibility?","<data.gov><government><api><healthcare><healthcare-finder-api>","0","0","","","","11395","21","2016-05-18 11:12:24","Hitori","2017-03-03 09:43:25","","Philippines","","1","0","0","https://i.stack.imgur.com/0qlFC.jpg?s=128&g=1","","","4627375"
"7826","1","","","2016-05-19 16:42:26","","3","35","<p>I am studying for my master’s degree in Interaction Design domain. For my upcoming Capstone project, can someone please direct me to good resources that talks about <em>governmental open data at community level</em> :</p>

<ul>
<li><p>Why do cities in US and around the world use open data. What was
the need in the first place. (long term view)  </p></li>
<li><p>What are the pros and cons of using Indicators/ Signs. (History and
current usage). A good or a bad example.</p></li>
<li><p>Any academic study that is done from the users perspective. Who uses open data. What decisions do they make. Challenges user's face. (This is huge for me - users, audience. My goal is to understand the open data users - make it little easy for them and ultimately help the end users.)</p></li>
</ul>

<p>Pl let me know if I need to refine my questions or these are good to start. </p>

<p>Thanks a lot.</p>
","11411","","","","","2016-05-19 16:42:26","Need Resource suggestions about Indicators and Signs in Governmental Open data","<government><releasing-data><uses-of-open-data>","0","4","1","","","11411","16","2016-05-19 16:00:57","Accidental_Everything","2016-08-13 14:27:42","","","","0","0","0","https://i.stack.imgur.com/6RAVr.jpg?s=128&g=1","","","521157"
"7868","1","","","2016-05-25 16:45:25","","3","26","<p>I am need of finding data for housing prices in aggregate values such as; 
Homes listed for sale or sold - 0 - 100k, 100 - 200k, 200 - 300k, etc. for a given time period, like as of 12/31/2012. </p>

<p>I need this data in order to determine the availability of homes for sale for certain income levels within certain metropolitan statistical areas, I have searched the FHFA website but could not locate anything other than HPI and median household price for the given areas. </p>

<p>So in essence I would need; </p>

<p>In Metropolitan Statistical Area (41740 - San Diego, for example) 
As of 12/31/2015:</p>

<p>X amount of homes for sale between 0 - 100k</p>

<p>Y amount of homes for sale between 100 - 200k </p>

<p>Z amount of homes for sale between 200 - 300k</p>

<p>etc. </p>
","11463","","","","","2016-05-25 16:45:25","Historical and Current Houses Listed for Sale within Price Ranges","<data.gov>","0","1","","","","11463","16","2016-05-25 16:45:25","Jonathan Doreau","2016-05-25 16:45:25","","","","0","0","0","","","","8512834"
"7875","1","","","2016-05-26 11:32:32","","4","22","<p>can anybody give me any examples of municipal decisions register (eg. planned road closures, approval of private use of public spaces, sanctions issued to citizens for not obeying municipal regulations, list of municipal regulations...).
Thank you!</p>
","11474","","","","","2016-05-26 14:36:28","Expamples of municipal decisions register published as open data","<government><city>","1","0","","","","11474","21","2016-05-26 11:27:39","MichalT","2016-05-30 07:14:29","","","","0","0","0","https://lh4.googleusercontent.com/-jBBu5kflDTc/AAAAAAAAAAI/AAAAAAAAAHs/M76osvS4TqA/photo.jpg","","","8518099"
"8943","1","8954","","2016-06-05 02:11:10","","4","89","<p>Is there any open dataset on emergency response from the government agencies? Such as 911 or fire emergency.</p>

<p>Ideally, the columns would be <code>emergency type</code>, <code>response time</code>, <code>geographic information of the caller</code> and <code>agency</code>.</p>
","11588","","1511","","2016-06-05 08:12:58","2016-06-06 23:40:46","dataset on emergency response","<data-request><government>","2","1","1","","","11588","123","2016-06-05 01:34:44","GeauxEric","2016-06-09 01:25:43","","San Francisco, CA, United States","","1","0","0","https://i.stack.imgur.com/ndqot.jpg?s=128&g=1","","","2576016"
"9050","1","","","2016-06-20 20:38:42","","3","29","<p>I am trying to ftp to the NCBI to download some information. Upon connecting I recieve, I get this warning message.</p>

<blockquote>
  <p>Warning Notice!    You are accessing a U.S. Government information
  system which includes this  computer, network, and all attached
  devices. This system is for  Government-authorized use only.
  Unauthorized use of this system may result in  disciplinary action and
  civil and criminal penalties. System users have no  expectation of
  privacy regarding any communications or data processed by this 
  system. At any time, the government may monitor, record, or seize any 
  communication or data transiting or stored on this information system.</p>
</blockquote>

<p>What constitutes unauthorized access? Is it illegal for a US citizen to download information from the NCBI? What does this mean?</p>

<p>EDIT:</p>

<p>Below is the command I entered</p>

<pre><code>ftp ftp.ncbi.nlm.nih.gov
</code></pre>
","12741","","12741","","2016-06-20 22:02:39","2016-06-20 22:02:39","FTPing the National Centers for Biotechnology Information (NCBI)","<data-request><data.gov>","0","6","1","","","12741","16","2016-06-20 20:38:35","Nicholas Hayden","2016-09-17 21:02:10","","Houston, Texas","","0","0","0","https://www.gravatar.com/avatar/5249e74538cae864f87ee14f83531f31?s=128&d=identicon&r=PG&f=1","","","6492368"
"9135","1","9268","","2016-07-01 12:40:29","","2","37","<p>I need to obtain catasto information for all the Italy limited to terreni only, no urban zone.</p>

<p>Is it possible to obtain this information free?</p>

<p>Anybody know any services for WFS or SHP download?</p>
","12850","","","","","2016-07-19 11:12:33","Catasto terreni ITALY","<data-request><data.gov>","1","0","","","","12850","18","2016-07-01 11:20:51","S.Az.Visual","2017-02-24 08:59:33","","Spain","","0","0","0","https://i.stack.imgur.com/PuyRU.png","","","8740581"
"9221","1","","","2016-07-13 09:37:25","","4","186","<p>In sites like facebook, a user can add his work position by typing few words and selecting the company</p>

<p>How do they get that data and how can I get that data so our users can also add work position the same way ?</p>
","12972","","12972","","2016-07-13 09:59:23","2016-07-15 09:57:28","Where do I find data of all companies in this world?","<data-request><data.gov>","4","3","","","","12972","121","2016-07-13 09:32:16","user1305989","2016-08-29 12:47:51","","","","0","0","0","https://www.gravatar.com/avatar/c6dc5f37a2bbdec9b9ff24dfdc6f0035?s=128&d=identicon&r=PG","","","1370703"
"9297","1","","","2016-07-22 21:47:10","","1","115","<p>When querying the college score card, data for all years are returned, how do I query to return all data for a given year?</p>
","13094","","2976","","2016-07-22 21:58:38","2016-07-22 21:58:38","How do we query the college score card and just get all data but only for a given year?","<data.gov><collegescorecard>","1","0","","","","13094","6","2016-07-22 21:45:39","Mark Alan Evans","2016-07-22 21:45:39","http://www.markalanevans.com","Ventura, CA","","0","0","0","https://i.stack.imgur.com/WpOjA.png?s=128&g=1","","35","1644290"
"10630","1","","","2017-02-10 19:19:18","","3","73","<p>I'm looking for a place that systematically keeps track of the ways voters in each state can register, such as whether they can register online or by mail, links, voter qualifications, etc. </p>
","13249","","","","","2017-02-16 23:03:48","How to register in each state (U.S.)","<government><elections>","1","2","1","","","13249","159","2016-08-05 21:02:44","wirefire","2017-04-19 18:09:02","","","","0","2","0","https://www.gravatar.com/avatar/726761dd3d9c63e2d463c149fa47062e?s=128&d=identicon&r=PG&f=1","","","8961768"
"9508","1","","","2016-08-23 13:39:30","","3","50","<p>Is there an open access source for U.S. House of Representatives congressional district election results in data sets (preferably Excel) for the elections 1996-2012.   I have tried Dave Leip's site uselectionsatlas.org but the cost of getting the data sets needed will cost thousands of dollars.</p>
","13418","","6083","","2016-08-24 23:56:46","2016-08-24 23:56:46","House of representatives elections data from 1996-2012","<data.gov>","0","2","","","","13418","16","2016-08-23 13:39:30","Eric Wedig","2016-08-23 15:30:30","","","","0","0","0","","","","9061970"
"9518","1","","","2016-08-25 10:46:26","","3","441","<p>Searching for any dataset on McDonald's Corporation; it doesn't necessarily have to be recent data. Any data on sales, employee, how they did during promotions, etc. </p>
","13451","","90","","2016-09-20 20:43:29","2016-09-20 20:43:29","Data set for Mcdonalds","<data-request><data.gov><releasing-data><uses-of-open-data>","3","0","","","","13451","16","2016-08-25 10:46:26","nikita","2016-08-25 10:46:26","","","","0","0","0","","","","9074715"
"9716","1","","","2016-09-24 00:10:40","","1","52","<p>I'm looking for some real-world data for use in creating database/educational training materials. </p>

<p>The sample should have a good <a href=""https://en.wikipedia.org/wiki/Entity%E2%80%93relationship_model"" rel=""nofollow"">Entity-Relationship</a> diagram/data model, multiple tables, and ideally SQL scripts with create tables/insert statements to run on my database (SQL Server ideally, but I'm flexible on that).</p>
","13767","","1511","","2016-09-24 09:53:33","2016-09-24 09:53:33","Public domain data for sample/training purposes","<data-request><data.gov>","0","0","1","","","13767","106","2016-09-24 00:09:24","Sylvia","2016-09-29 13:23:04","","Bellevue, WA","","0","0","0","https://www.gravatar.com/avatar/48681848639252876e55a089623507ad?s=128&d=identicon&r=PG","","","70818"
"9787","1","","","2016-10-06 03:20:22","","1","28","<p>Over time, I've found that the total number of datasets on data.gov is not gradually getting bigger but sometimes smaller than before. e.g. the number is 190000+ in 2016-04 but now (2016-10) it's only 180000+. Why do the number of datasets seem to be shrinking?</p>
","13901","","90","","2016-10-06 04:35:08","2016-10-18 15:02:56","why the total number of datasets sometimes smaller but sometimes bigger than before?","<data.gov>","1","0","","","","13901","6","2016-10-06 03:20:04","Danny Vim","2016-10-11 07:38:15","","","","0","0","0","https://www.gravatar.com/avatar/871e1628031d476a7d26a9c380795063?s=128&d=identicon&r=PG","","","5387133"
"9814","1","","","2016-10-13 18:32:23","","1","18","<p>How can I find the reimbursement cost of a ROWPU? Reverse Osmosis Water Purification Unit. </p>
","13977","","","","","2016-10-13 18:32:23","Daily Reimbursement Rate for ROWPU","<data.gov>","0","0","","","","13977","6","2016-10-13 18:32:23","user13977","2016-10-13 18:32:23","","","","0","0","0","","","","9432396"
"9934","1","","","2016-10-26 15:24:23","","1","25","<p>I need data sets to apply a study based on repeated measures. I need of hints to find open data of nature that be possible to publish in scientific journals.</p>
","14130","","","","","2016-10-26 15:24:23","Dataset for reapeated measures","<data-request><data.gov>","0","1","","","","14130","6","2016-10-26 15:24:23","Wagner","2016-10-26 15:24:23","","","","0","0","0","","","","9521108"
"10051","1","","","2016-11-08 20:22:48","","4","104","<p>Looking for raw data of road traffic accidents, with impact location, make, model, model year, airbag deployment (Y/N)</p>
","14302","","4293","","2016-11-09 21:21:48","2016-11-14 02:06:46","Is there a data set for all vehicle accidents in USA?","<data-request><usa><government>","2","2","1","","","14302","21","2016-11-08 19:26:30","R Mac","2016-11-17 15:56:35","","","","0","1","0","https://www.gravatar.com/avatar/69875ef72e38d6a929f9d2a139570bb7?s=128&d=identicon&r=PG&f=1","","","9608085"
